Survey Code,Survey,Food Group Code,Food Group,Indicator Code,Indicator,Geographic Level Code,Geographic Level,Element Code,Element,Unit,Value,Flag
"694_2019","Sierra Leone - 2019","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","29.500000","A"
"694_2019","Sierra Leone - 2019","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","30.300000","A"
"694_2019","Sierra Leone - 2019","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","28.400000","A"
"694_2019","Sierra Leone - 2019","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","14.900000","A"
"694_2019","Sierra Leone - 2019","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","11.600000","A"
"694_2019","Sierra Leone - 2019","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","18.700000","A"
"694_2019","Sierra Leone - 2019","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","15.000000","A"
"694_2019","Sierra Leone - 2019","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","10.400000","A"
"694_2019","Sierra Leone - 2019","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","20.300000","A"
"694_2019","Sierra Leone - 2019","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","20.600000","A"
"694_2019","Sierra Leone - 2019","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","13.300000","A"
"694_2019","Sierra Leone - 2019","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","29.200000","A"
"694_2019","Sierra Leone - 2019","FGW15","Red palm oil","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","83.100000","A"
"694_2019","Sierra Leone - 2019","FGW15","Red palm oil","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","88.800000","A"
"694_2019","Sierra Leone - 2019","FGW15","Red palm oil","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","76.400000","A"
"694_2019","Sierra Leone - 2019","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","33.100000","A"
"694_2019","Sierra Leone - 2019","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","26.500000","A"
"694_2019","Sierra Leone - 2019","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","40.800000","A"
"694_2019","Sierra Leone - 2019","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","65.200000","A"
"694_2019","Sierra Leone - 2019","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","68.700000","A"
"694_2019","Sierra Leone - 2019","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","61.000000","A"
"694_2019","Sierra Leone - 2019","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","37.600000","A"
"694_2019","Sierra Leone - 2019","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","39.000000","A"
"694_2019","Sierra Leone - 2019","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","36.000000","A"
"762_2017","Tajikistan - 2017","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","80.400000","A"
"762_2017","Tajikistan - 2017","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","78.500000","A"
"762_2017","Tajikistan - 2017","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","86.100000","A"
"762_2017","Tajikistan - 2017","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","98.600000","A"
"762_2017","Tajikistan - 2017","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","99.000000","A"
"762_2017","Tajikistan - 2017","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","97.500000","A"
"762_2017","Tajikistan - 2017","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","85.100000","A"
"762_2017","Tajikistan - 2017","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","85.400000","A"
"762_2017","Tajikistan - 2017","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","84.400000","A"
"762_2017","Tajikistan - 2017","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","44.900000","A"
"762_2017","Tajikistan - 2017","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","44.700000","A"
"762_2017","Tajikistan - 2017","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","45.500000","A"
"762_2017","Tajikistan - 2017","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","38.800000","A"
"762_2017","Tajikistan - 2017","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","38.300000","A"
"762_2017","Tajikistan - 2017","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","40.600000","A"
"762_2017","Tajikistan - 2017","FGW4","Dairy","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","69.400000","A"
"762_2017","Tajikistan - 2017","FGW4","Dairy","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","68.400000","A"
"762_2017","Tajikistan - 2017","FGW4","Dairy","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","72.500000","A"
"762_2017","Tajikistan - 2017","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","77.800000","A"
"762_2017","Tajikistan - 2017","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","75.300000","A"
"762_2017","Tajikistan - 2017","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","85.100000","A"
"762_2017","Tajikistan - 2017","FGW6","Eggs","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","45.300000","A"
"762_2017","Tajikistan - 2017","FGW6","Eggs","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","43.100000","A"
"762_2017","Tajikistan - 2017","FGW6","Eggs","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","51.700000","A"
"762_2017","Tajikistan - 2017","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","18.700000","A"
"762_2017","Tajikistan - 2017","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","17.700000","A"
"762_2017","Tajikistan - 2017","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","21.500000","A"
"762_2017","Tajikistan - 2017","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","59.900000","A"
"762_2017","Tajikistan - 2017","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","58.500000","A"
"762_2017","Tajikistan - 2017","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","64.300000","A"
"762_2017","Tajikistan - 2017","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","72.900000","A"
"762_2017","Tajikistan - 2017","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","72.900000","A"
"762_2017","Tajikistan - 2017","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","72.900000","A"
"762_2017","Tajikistan - 2017","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","75.600000","A"
"762_2017","Tajikistan - 2017","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","74.700000","A"
"762_2017","Tajikistan - 2017","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","78.200000","A"
"762_2017","Tajikistan - 2017","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","15.300000","A"
"762_2017","Tajikistan - 2017","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","14.300000","A"
"762_2017","Tajikistan - 2017","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","18.500000","A"
"762_2017","Tajikistan - 2017","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","62.300000","A"
"762_2017","Tajikistan - 2017","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","60.900000","A"
"762_2017","Tajikistan - 2017","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","66.200000","A"
"762_2017","Tajikistan - 2017","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","52.600000","A"
"762_2017","Tajikistan - 2017","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","51.700000","A"
"762_2017","Tajikistan - 2017","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","55.300000","A"
"762_2017","Tajikistan - 2017","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","74.900000","A"
"762_2017","Tajikistan - 2017","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","76.100000","A"
"762_2017","Tajikistan - 2017","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","71.200000","A"
"762_2017","Tajikistan - 2017","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","38.800000","A"
"762_2017","Tajikistan - 2017","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","37.300000","A"
"762_2017","Tajikistan - 2017","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","43.300000","A"
"762_2017","Tajikistan - 2017","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","66.500000","A"
"762_2017","Tajikistan - 2017","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","66.000000","A"
"762_2017","Tajikistan - 2017","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","68.100000","A"
"788_1996","Tunisia - 1996","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","80.200000","E"
"788_1996","Tunisia - 1996","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","74.600000","E"
"788_1996","Tunisia - 1996","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","83.600000","E"
"788_1996","Tunisia - 1996","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","100.000000","E"
"788_1996","Tunisia - 1996","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","100.000000","E"
"788_1996","Tunisia - 1996","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","100.000000","E"
"788_1996","Tunisia - 1996","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","62.300000","E"
"788_1996","Tunisia - 1996","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","71.300000","E"
"788_1996","Tunisia - 1996","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","56.900000","E"
"788_1996","Tunisia - 1996","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","4.200000","E"
"788_1996","Tunisia - 1996","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","1.700000","E"
"788_1996","Tunisia - 1996","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","5.600000","E"
"788_1996","Tunisia - 1996","FGW4","Dairy","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","62.800000","E"
"788_1996","Tunisia - 1996","FGW4","Dairy","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","48.800000","E"
"788_1996","Tunisia - 1996","FGW4","Dairy","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","71.300000","E"
"788_1996","Tunisia - 1996","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","60.000000","E"
"788_1996","Tunisia - 1996","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","39.500000","E"
"788_1996","Tunisia - 1996","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","72.400000","E"
"788_1996","Tunisia - 1996","FGW6","Eggs","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","28.100000","E"
"788_1996","Tunisia - 1996","FGW6","Eggs","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","25.000000","E"
"788_1996","Tunisia - 1996","FGW6","Eggs","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","30.000000","E"
"788_1996","Tunisia - 1996","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","28.300000","E"
"788_1996","Tunisia - 1996","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","45.000000","E"
"788_1996","Tunisia - 1996","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","18.200000","E"
"788_1996","Tunisia - 1996","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","49.600000","E"
"788_1996","Tunisia - 1996","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","61.200000","E"
"788_1996","Tunisia - 1996","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","42.600000","E"
"788_1996","Tunisia - 1996","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","99.400000","E"
"788_1996","Tunisia - 1996","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","99.600000","E"
"788_1996","Tunisia - 1996","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","99.200000","E"
"788_1996","Tunisia - 1996","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","58.800000","E"
"788_1996","Tunisia - 1996","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","45.600000","E"
"788_1996","Tunisia - 1996","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","66.800000","E"
"788_1996","Tunisia - 1996","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","87.500000","E"
"788_1996","Tunisia - 1996","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","80.600000","E"
"788_1996","Tunisia - 1996","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","91.600000","E"
"788_1996","Tunisia - 1996","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","17.200000","E"
"788_1996","Tunisia - 1996","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","11.400000","E"
"788_1996","Tunisia - 1996","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","20.800000","E"
"788_1996","Tunisia - 1996","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","99.900000","E"
"788_1996","Tunisia - 1996","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","99.800000","E"
"788_1996","Tunisia - 1996","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","100.000000","E"
"788_1996","Tunisia - 1996","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","99.800000","E"
"788_1996","Tunisia - 1996","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","99.800000","E"
"788_1996","Tunisia - 1996","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","99.800000","E"
"788_1996","Tunisia - 1996","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","44.600000","E"
"788_1996","Tunisia - 1996","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","41.500000","E"
"788_1996","Tunisia - 1996","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","46.400000","E"
"800_2020","Uganda - 2020","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","12.700000","E"
"800_2020","Uganda - 2020","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","12.600000","E"
"800_2020","Uganda - 2020","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","13.000000","E"
"800_2020","Uganda - 2020","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","98.500000","E"
"800_2020","Uganda - 2020","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","99.100000","E"
"800_2020","Uganda - 2020","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","97.100000","E"
"800_2020","Uganda - 2020","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","69.700000","E"
"800_2020","Uganda - 2020","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","67.900000","E"
"800_2020","Uganda - 2020","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","73.800000","E"
"800_2020","Uganda - 2020","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","75.400000","E"
"800_2020","Uganda - 2020","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","75.600000","E"
"800_2020","Uganda - 2020","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","75.000000","E"
"800_2020","Uganda - 2020","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","57.800000","E"
"800_2020","Uganda - 2020","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","60.800000","E"
"800_2020","Uganda - 2020","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","51.100000","E"
"800_2020","Uganda - 2020","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","19.900000","E"
"800_2020","Uganda - 2020","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","19.200000","E"
"800_2020","Uganda - 2020","FGW3","Nuts and seeds","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","21.400000","E"
"800_2020","Uganda - 2020","FGW4","Dairy","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","19.800000","E"
"800_2020","Uganda - 2020","FGW4","Dairy","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","18.700000","E"
"800_2020","Uganda - 2020","FGW4","Dairy","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","22.200000","E"
"800_2020","Uganda - 2020","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","39.000000","E"
"800_2020","Uganda - 2020","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","40.600000","E"
"800_2020","Uganda - 2020","FGW5","Meat, poultry and fish","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","35.500000","E"
"800_2020","Uganda - 2020","FGW6","Eggs","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","2.700000","E"
"800_2020","Uganda - 2020","FGW6","Eggs","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","2.400000","E"
"800_2020","Uganda - 2020","FGW6","Eggs","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","3.500000","E"
"800_2020","Uganda - 2020","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","1.900000","E"
"800_2020","Uganda - 2020","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","0.900000","E"
"800_2020","Uganda - 2020","FGW7","Dark green leafy vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","4.100000","E"
"800_2020","Uganda - 2020","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","9.300000","E"
"800_2020","Uganda - 2020","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","10.100000","E"
"800_2020","Uganda - 2020","FGW8","Other vitamin A-rich fruits and vegetables","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","7.400000","E"
"800_2020","Uganda - 2020","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","35.600000","E"
"800_2020","Uganda - 2020","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","34.400000","E"
"800_2020","Uganda - 2020","FGW9","Vegetables, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","38.400000","E"
"800_2020","Uganda - 2020","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","14.400000","E"
"800_2020","Uganda - 2020","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","13.600000","E"
"800_2020","Uganda - 2020","FGW10","Fruits, other","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","16.200000","E"
"800_2020","Uganda - 2020","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","0.500000","E"
"800_2020","Uganda - 2020","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","0.200000","E"
"800_2020","Uganda - 2020","FGW11","Fried and salty snacks","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","1.200000","E"
"800_2020","Uganda - 2020","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","7.400000","E"
"800_2020","Uganda - 2020","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","6.700000","E"
"800_2020","Uganda - 2020","FGW12","Sweet foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","9.000000","E"
"800_2020","Uganda - 2020","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","2.600000","E"
"800_2020","Uganda - 2020","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","2.300000","E"
"800_2020","Uganda - 2020","FGW13","Sweet beverages","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","3.500000","E"
"800_2020","Uganda - 2020","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","43.900000","E"
"800_2020","Uganda - 2020","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","41.300000","E"
"800_2020","Uganda - 2020","FGW16","Other oils and fats","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","49.700000","E"
"800_2020","Uganda - 2020","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","1.600000","E"
"800_2020","Uganda - 2020","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","1.200000","E"
"800_2020","Uganda - 2020","FGW17","Condiments and seasonings","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","2.300000","E"
"800_2020","Uganda - 2020","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","42.100000","E"
"800_2020","Uganda - 2020","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","39.200000","E"
"800_2020","Uganda - 2020","FGW18","Other beverages and foods","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","48.500000","E"
"834_2022","United Republic of Tanzania - 2022","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10000","National","6121","Value","%","25.000000","E"
"834_2022","United Republic of Tanzania - 2022","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10002","Rural","6121","Value","%","17.600000","E"
"834_2022","United Republic of Tanzania - 2022","FGW0","MDD-W Food groups","6211","Percentage of women achieving MDD-W","10001","Urban","6121","Value","%","38.400000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","98.300000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","98.600000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1","Grains, white roots and tubers, and plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","97.800000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","95.300000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","95.100000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1A","Foods made from grains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","95.800000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","30.200000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","30.800000","E"
"834_2022","United Republic of Tanzania - 2022","FGW1B","White roots and tubers or plantains","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","29.100000","E"
"834_2022","United Republic of Tanzania - 2022","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10000","National","6121","Value","%","43.800000","E"
"834_2022","United Republic of Tanzania - 2022","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10002","Rural","6121","Value","%","42.200000","E"
"834_2022","United Republic of Tanzania - 2022","FGW2","Pulses (beans, peas and lentils)","6212","Percentage of women consuming each food group","10001","Urban","6121","Value","%","46.700000","E"
