Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2618,Pineapples and products,2018,2018,1000 t,60,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2618,Pineapples and products,2018,2018,1000 t,-12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2618,Pineapples and products,2018,2018,1000 t,635,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2618,Pineapples and products,2018,2018,kg/cap,20.72,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2618,Pineapples and products,2018,2018,kcal/cap/d,15.69,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2618,Pineapples and products,2018,2018,million Kcal,175476.13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2618,Pineapples and products,2018,2018,g/cap/d,0.18,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2618,Pineapples and products,2018,2018,t,2056.62,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2618,Pineapples and products,2018,2018,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2618,Pineapples and products,2018,2018,t,687.68,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2618,Pineapples and products,2019,2019,1000 t,667,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2618,Pineapples and products,2019,2019,1000 t,17,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2618,Pineapples and products,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2618,Pineapples and products,2019,2019,1000 t,59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2618,Pineapples and products,2019,2019,1000 t,626,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2618,Pineapples and products,2019,2019,1000 t,56,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2618,Pineapples and products,2019,2019,1000 t,-22,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2618,Pineapples and products,2019,2019,1000 t,592,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2618,Pineapples and products,2019,2019,kg/cap,18.95,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2618,Pineapples and products,2019,2019,kcal/cap/d,14.37,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2618,Pineapples and products,2019,2019,million Kcal,163902.78,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2618,Pineapples and products,2019,2019,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2618,Pineapples and products,2019,2019,t,1920.8,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2618,Pineapples and products,2019,2019,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2618,Pineapples and products,2019,2019,t,642.21,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2618,Pineapples and products,2020,2020,1000 t,670,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2618,Pineapples and products,2020,2020,1000 t,16,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2618,Pineapples and products,2020,2020,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2618,Pineapples and products,2020,2020,1000 t,78,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2618,Pineapples and products,2020,2020,1000 t,609,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2618,Pineapples and products,2020,2020,1000 t,56,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2618,Pineapples and products,2020,2020,1000 t,-31,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2618,Pineapples and products,2020,2020,1000 t,584,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2618,Pineapples and products,2020,2020,kg/cap,18.3,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2618,Pineapples and products,2020,2020,kcal/cap/d,14.29,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2618,Pineapples and products,2020,2020,million Kcal,166346.9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2618,Pineapples and products,2020,2020,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2618,Pineapples and products,2020,2020,t,1942.38,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2618,Pineapples and products,2020,2020,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2618,Pineapples and products,2020,2020,t,648.59,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2618,Pineapples and products,2021,2021,1000 t,680,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2618,Pineapples and products,2021,2021,1000 t,13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2618,Pineapples and products,2021,2021,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2618,Pineapples and products,2021,2021,1000 t,64,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2618,Pineapples and products,2021,2021,1000 t,628,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2618,Pineapples and products,2021,2021,1000 t,57,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2618,Pineapples and products,2021,2021,1000 t,-38,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2618,Pineapples and products,2021,2021,1000 t,610,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2618,Pineapples and products,2021,2021,kg/cap,18.75,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2618,Pineapples and products,2021,2021,kcal/cap/d,14.21,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2618,Pineapples and products,2021,2021,million Kcal,168687.01,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2618,Pineapples and products,2021,2021,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2618,Pineapples and products,2021,2021,t,1973.19,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2618,Pineapples and products,2021,2021,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2618,Pineapples and products,2021,2021,t,659.69,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2618,Pineapples and products,2022,2022,1000 t,690,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2618,Pineapples and products,2022,2022,1000 t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2618,Pineapples and products,2022,2022,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2618,Pineapples and products,2022,2022,1000 t,46,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2618,Pineapples and products,2022,2022,1000 t,645,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2618,Pineapples and products,2022,2022,1000 t,58,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2618,Pineapples and products,2022,2022,1000 t,-32,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2618,Pineapples and products,2022,2022,1000 t,620,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2618,Pineapples and products,2022,2022,kg/cap,18.71,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2618,Pineapples and products,2022,2022,kcal/cap/d,14.19,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2618,Pineapples and products,2022,2022,million Kcal,171640.74,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2618,Pineapples and products,2022,2022,g/cap/d,0.17,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2618,Pineapples and products,2022,2022,t,2011.94,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2618,Pineapples and products,2022,2022,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2618,Pineapples and products,2022,2022,t,672.68,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2618,Pineapples and products,2023,2023,1000 t,688,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2618,Pineapples and products,2023,2023,1000 t,14,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5072,Stock Variation,S2618,Pineapples and products,2023,2023,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2618,Pineapples and products,2023,2023,1000 t,39,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2618,Pineapples and products,2023,2023,1000 t,663,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5123,Losses,S2618,Pineapples and products,2023,2023,1000 t,58,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2618,Pineapples and products,2023,2023,1000 t,-21,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2618,Pineapples and products,2023,2023,1000 t,626,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2618,Pineapples and products,2023,2023,kg/cap,18.53,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2618,Pineapples and products,2023,2023,kcal/cap/d,14.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2618,Pineapples and products,2023,2023,million Kcal,173350.91,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2618,Pineapples and products,2023,2023,g/cap/d,0.16,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2618,Pineapples and products,2023,2023,t,2031.76,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2618,Pineapples and products,2023,2023,g/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2618,Pineapples and products,2023,2023,t,679.3,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2010,2010,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2010,2010,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2010,2010,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2010,2010,million Kcal,74.46,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2010,2010,t,0.57,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2010,2010,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2010,2010,t,0.1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2011,2011,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2011,2011,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2011,2011,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2011,2011,million Kcal,98.62,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2011,2011,t,0.76,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2011,2011,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2011,2011,t,0.13,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2012,2012,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2012,2012,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2012,2012,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2012,2012,million Kcal,142.95,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2012,2012,t,1.1,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2012,2012,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2012,2012,t,0.18,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2013,2013,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2013,2013,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2013,2013,kcal/cap/d,0.03,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2013,2013,million Kcal,259.6,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2013,2013,t,2,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2013,2013,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2013,2013,t,0.33,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5511,Production,S2619,Dates,2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2014,2014,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2014,2014,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2014,2014,kcal/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2014,2014,million Kcal,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2014,2014,t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2014,2014,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2014,2014,t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2015,2015,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2015,2015,kg/cap,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2015,2015,kcal/cap/d,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2015,2015,million Kcal,131.12,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2015,2015,t,1.01,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2015,2015,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2015,2015,t,0.17,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2016,2016,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2016,2016,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2016,2016,kcal/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2016,2016,million Kcal,494.9,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2016,2016,t,3.81,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2016,2016,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2016,2016,t,0.63,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2017,2017,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2017,2017,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2017,2017,kcal/cap/d,0.06,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2017,2017,million Kcal,670.6,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2017,2017,t,5.16,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2017,2017,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2017,2017,t,0.86,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5142,Food,S2619,Dates,2018,2018,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,645,Food supply quantity (kg/capita/yr),S2619,Dates,2018,2018,kg/cap,0.01,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,664,Food supply (kcal/capita/day),S2619,Dates,2018,2018,kcal/cap/d,0.05,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,661,Food supply (kcal),S2619,Dates,2018,2018,million Kcal,519.18,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,674,Protein supply quantity (g/capita/day),S2619,Dates,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,671,Protein supply quantity (t),S2619,Dates,2018,2018,t,3.99,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,684,Fat supply quantity (g/capita/day),S2619,Dates,2018,2018,g/cap/d,0,E,Estimated value,
FBS,Food Balances (2010-),288,Ghana,681,Fat supply quantity (t),S2619,Dates,2018,2018,t,0.67,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5611,Import quantity,S2619,Dates,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5911,Export quantity,S2619,Dates,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5301,Domestic supply quantity,S2619,Dates,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
FBS,Food Balances (2010-),288,Ghana,5170,Residuals,S2619,Dates,2019,2019,1000 t,0,I,Value imputed by a receiving agency,
